id,_title,_description,keywords,_circa,_date created,_material,_width,_height,_depicts,_Lat,_Lon,year,_creator
SSID2597059,"Predios Ns. 161, 163, 165",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597058,Predio no. 19,nan,Dr. Vicente de Carvalho,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Vicente de Carvalho
SSID2597057,"Predio Ns. 44, 46, 48",nan,Dr. Ramos de Azevedo,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Ramos de Azevedo
SSID2597056,Predio no. 114,nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597055,Predio no. 104,nan,Dr. Raphael Rebcchi,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Raphael Rebcchi
SSID2597054,Predio no. 243,nan," Soucasaux Silva,amp; Cia.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Silva, Soucasaux &amp; Cia."
SSID2597052,"Predios Ns. 111, 113, 115",nan,Dr. Trajano de Medeiros,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Trajano de Medeiros
SSID2597051,"Predio Ns. 63, 65, 67",nan,Dr. Oscar Pareto Torres,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Oscar Pareto Torres
SSID2597050,"Predio ns. 180, 182, 184",nan,Tommazzo G. Bessi,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Tommazzo G. Bessi
SSID2597048,"Predio Ns. 110, 112",nan,Ludovico Berna,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Ludovico Berna
SSID2597047,"Predios Ns. 155, 157, 159",nan,M. E. Hehl,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,M. E. Hehl
SSID2597046,Predio N. 142,nan," Irmão Antonio Jannuzzi,amp; C.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; C."
SSID2597045,"Predios ns. 83, 85",nan,Raphael Rebecchi,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Raphael Rebecchi
SSID2597044,Predio no. 125,nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597043,"Predio ns. 28, 30, 32, 34, 36",nan,Commissão Constructora da Avenida Central,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Commissão Constructora da Avenida Central
SSID2597042,"Predio Ns. 82, 84, 86",nan,Arthur Fadini,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Arthur Fadini
SSID2597041,Predio no. 116,nan," Irmão Antonio Jannuzzi,amp; C.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; C."
SSID2597040,"Predio no 181, Predio no. 183",nan,José Maria Pereira Junior René Barba,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"René Barba, José Maria Pereira Junior"
SSID2597039,"Predios ns. 145, 147, 149",nan,Raphael Rebecchi,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Raphael Rebecchi
SSID2597038,"Predios Ns. 45, 47, 49",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597037,"Predio Ns. 66, 68, 70, 72 e 74",nan,"Fried,amp; Ekman",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Fried &amp; Ekman
SSID2597035,Obelisco Commemorativo da construcção da Avenida Central,nan,Not Available,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Not Available
SSID2597034,Predio no. 50,nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597033,"Predios Ns. 22, 24, 26",nan,Dr. Heitor da Silva Costa,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Heitor da Silva Costa
SSID2597032,Predio no. 144,nan," Irmão Antonio Jannuzzi,amp; C.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; C."
SSID2597031,"Predio no. 52, 54",nan,"Antonio Jannuzzi Irmão,amp; Ca.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Antonio Jannuzzi Irmão &amp; Ca.
SSID2597030,Predio no. 179,nan,Dr. Miguel Calmon du Pin e Almeida,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Miguel Calmon du Pin e Almeida
SSID2597029,"Predio N. 140, Predio no. 138",nan,José Gonzalez Antonin Raffin,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonin Raffin, José Gonzalez"
SSID2597028,"Predios Ns. 87, 89, 91, 93, 95, 97",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597027,"Predio Ns. 1, 3, 5, 7, 9, 11, 13, 15, 17",nan,Dr. Gastão Bahiana,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Gastão Bahiana
SSID2597026,"Predio Ns. 107, 109",nan," Irmão Antonio Jannuzzi,amp; C.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; C."
SSID2597025,"Predio Ns. 76, 78, 80",nan,José Rodrigues Moreira,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,José Rodrigues Moreira
SSID2597024,"Predio Ns. 103, 105",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597023,Predio n. 213 a 231,nan,General Francisco Marcelino de Souza Aguiar,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,General Francisco Marcelino de Souza Aguiar
SSID2597022,"Predios ns. 151, 153",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597020,Predio no. 247,nan,Dr. Raphael Rebecchi,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Raphael Rebecchi
SSID2597021,Predio no. 16,nan,Dr. Christovão does Santos,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Christovão does Santos
SSID2597015,"Hospital da Santa Casa da Misericordia, Vista tomada do Palacio dos Estados",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597016,Botafogo (tomado do Corcovado),nan,"Huberti,amp; CIA",1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Huberti &amp; CIA
SSID2597014,Trecho da Avenida Beira Mar (no fim da Avenida Oswaldo Cruz),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597011,Jardim Botanico Soqueiras de bambús,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597012,"Vista tomada dos Dois Irmãos, em Santa Thereza",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597009,Palacio da Presidencia da Republica (Antigo Solar Nova Friburgo) Cattete,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597010,Illha das Cobras,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597008,Palace Hotel,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597006,Igreja de N. S. da Penha,nan,"Huberti,amp; CIA",1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Huberti &amp; CIA
SSID2597007,Escola Municipal Gonçalves Dias,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597004,Praia de Botafogo,nan,Lopes,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Lopes
SSID2597005,Aspecto da Avenida Rio Branco no sentido do palacio Monröe,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597001,Caes Pharoux,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596999,Resaca — Praia do Flamengo,nan,Augusto Malta,1915 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1918,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2597000,Praia da Saudade,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596997,Theatro Municipal,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596998,Theatro Phenix,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596996,Praia Vermelha Fundos da antiga Escola Militar,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596991,Jardim Botanico (Aléa de palmeiras babassú),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596993,Escola Municipal Benjamin Constant,nan,Augusto Malta,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,N.A.,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596990,Fonte monumental (Praça 15 de Novembro),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596989,"Gloria e entrada da Barra, tomada de S. Thereza",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596988,Morro de Santa Thereza (Vertente da rua Riachuelo),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596987,Flamengo,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596983,"Botafogo, Vista tomada do Pão de Assucar",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596984,Profissional Instituto Orsina da Fonseca (Para o sexo feminino) Rua S. Francisco Xavier,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596982,"Avenida Niemeyer, Gavea",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596977,A praça da Gloria e o antigo mercado desapparecido,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596978,Entrada da Barra do Rio de Janeiro e vista geral da enseada de Botafogo (tomados do Corcovado),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596974,Escola Bart (Av. Oswaldo Cruz),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596972,Avenida do Mangue (Aspecto visto da Praça Onze de Junho para a Ponte dos Marinheiros),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596968,Avenida Niemeyer — Gavea,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596967,Monumento Floriano Peixoto (Avenida Rio Branco),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596964,Morro de Santa Thereza (Lado da Gloria),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596965,"Hotel Sete de Setembro, Avenida de contorno — Morro da Viuva",nan,Augusto Malta,N.A.,1922,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1922,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596966,Morro de Santa Thereza (Trecho em direcção ao Hotel de Vista Alegre),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596962,Avenida Maracanã (Trecho em construcção — São Christovão),nan,Augusto Malta,N.A.,1922,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1922,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596963,"Alto da Boa Vista, Tijuca",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596961,"Trecho da Rua Paysandú, visto do Palacio Guanabara Laranjeiras",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596960,Museu Nacional (Antigo Paço Imperial da Boa Vista — São Christovão),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596955,"Aspecto da Avenida Niemeyer vendo-se no alto da montanha o Collegio Inglez, Gavea",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596953,"Praça Sete de Março, Villa Isabel",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596952,"Hotel Central, Praia do Flamengo",nan,Lopes,1915 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1918,Lopes
SSID2596948,Trecho da Rua Uruguayana,nan,Augusto Malta,N.A.,1907,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1907,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596950,"Botafogo, Vista tomadad do Morro da Urca Crepusculo",nan,Lopes,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Lopes
SSID2596947,"Igreja de S. Francisco de Paula e estatua de José Bonifacio, o Patriarcha da Independencia Largo de S. Francisco",nan,Augusto Malta,N.A.,1905,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1905,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596945,Bibliotheca Nacional,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596946,"Predio colonial á rua Buenos Ayres (N. 177, antigo)",nan,Augusto Malta,N.A.,1913,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1913,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596944,Jardim Botanico (Alameda das Palmeiras),nan,Photo-Rio-Branco,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Photo-Rio-Branco
SSID2596941,Forte colonial Morro do Castello,nan,Augusto Malta,N.A.,1922,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1922,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596939,"Hotel Central, Avenida Beira Mar",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596935,Entrada da B. Portugueza,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596936,"Entrada da bahia, Botafogo",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596931,Palacio Monroe,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596932,Instituto Oswaldo Cruz — Manguinhos,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596930,"Dois Irmãos e Gavea, tomada do Leblon",nan,"Huberti,amp; CIA",1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Huberti &amp; CIA
SSID2596929,"Avenida Atlantica, Copacabana",nan,Lopes,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Lopes
SSID2596927,Floresta da Tijuca (Serra da Carioca),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596928,Lagoa R. Freitas tomada da Mesa do Imperador — Tijuca,nan,"Huberti,amp; CIA",1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Huberti &amp; CIA
SSID2596924,Cascatinha da Tijuca,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596925,Entrada da barra do Rio de Janeiro,nan,"Huberti,amp; CIA",1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Huberti &amp; CIA
SSID2596922,Um golpe de vista tomado de Nictheroy,nan,"Huberti,amp; CIA",1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Huberti &amp; CIA
SSID2596919,Aspecto da bahia do Rio de Janeiro (tomado do Pão de Assucar),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596920,"Furnas de Agassiz, Tijuca",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596917,"Pão de Assucar, Caminho Aereo",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596916,Estatua do Marechal Duque de Caxais (Praça da mesma denominação — antigo largo do Machado),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596914,Fabrica de Tecidos Alliança (Laranjeiras),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596912,Ponte entre o Arsenal de Marinha e a ilha das Cobras,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596909,Copacabana (Leme),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596910,Trecho da Ilha de Paquetá (Covanca),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596906,Copacabana (Leme) Obelisco,nan,Lopes,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Lopes
SSID2596908,Trecho da Praia do Flamengo,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596905,Praça Mauá,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596902,Vista da Cidade (lado de Botafogo) tomado do terraço do Alto do Corcovado,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596895,Panorama do bairro da Lapa,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596894,Largo da Carioca,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596892,Aspecto da Avenida Rio Branco (no sentido da Praça Mauá),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596890,"Escola Municipal José de Alencar, Praça Duque de Caixias",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596888,Caixa da Amortisação (Avenida Rio Branco),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596886,Mesa do Imperador (Tijuca),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596883,"Casa da Moeda, Praça da Republica",nan,Augusto Malta,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,N.A.,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596879,Igreja Matriz de N. S. da Gloria — Praça Duque de Caxias — (antigo largo do Machado),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596878,Lagôa Rodrigo de Freitas vendo-se ao fundo a Gavea e os Dois Irmãos (Melhoramentos em execução),nan,Augusto Malta,N.A.,1921,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596876,Rua Riachuelo (entre as do Lavradio e Arcos — Aspecto desapparecido com excepção do Aqueducto),nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596872,"Crepusculo, Praia de Botafogo",nan,Lopes,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,Lopes
SSID2596873,Panorama de Botafogo,nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596870,"Quartel Central do Corpo de Bombeiros, Praça da Republica",nan,Augusto Malta,1921 – 1922,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1921,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)"
SSID2596861,Palacio Monroe,nan,Luiz Musso,1910 – 1915,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1912,"Musso, Luiz"
SSID2596863,Caixa de Amortisação,nan,Luiz Musso,1910 – 1915,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1912,"Musso, Luiz"
SSID2596858,Bibliotheca Nacional,nan,Luiz Musso,1910 – 1915,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1912,"Musso, Luiz"
SSID2596859,Praça da Gloria,nan,Luiz Musso,1910 – 1915,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1912,"Musso, Luiz"
